,work_year,experience_level,employment_type,job_title,salary,salary_currency,salary_in_usd,employee_residence,remote_ratio,company_location,company_size,country_residence,country_company
277,2023,Senior / Expert,FT,Research Scientist,127300,USD,127300,US,0,US,L,United States of America,United States of America
278,2023,Intermediate,FT,Data Analyst,85000,USD,85000,US,0,US,M,United States of America,United States of America
279,2023,Intermediate,FT,Data Analyst,65000,USD,65000,US,0,US,M,United States of America,United States of America
280,2023,Intermediate,FT,Machine Learning Engineer,125000,USD,125000,US,0,US,M,United States of America,United States of America
281,2023,Intermediate,FT,Machine Learning Engineer,100000,USD,100000,US,0,US,M,United States of America,United States of America
282,2023,Senior / Expert,FT,Data Scientist,160000,USD,160000,US,0,US,M,United States of America,United States of America
283,2023,Senior / Expert,FT,Data Scientist,140000,USD,140000,US,0,US,M,United States of America,United States of America
284,2023,Senior / Expert,FT,Data Engineer,247300,USD,247300,US,0,US,M,United States of America,United States of America
285,2023,Senior / Expert,FT,Data Engineer,139700,USD,139700,US,0,US,M,United States of America,United States of America
286,2023,Senior / Expert,FT,Data Analyst,192000,USD,192000,US,100,US,M,United States of America,United States of America
287,2023,Senior / Expert,FT,Data Analyst,138240,USD,138240,US,100,US,M,United States of America,United States of America
288,2023,Senior / Expert,FT,Data Scientist,170000,USD,170000,US,0,US,M,United States of America,United States of America
289,2023,Senior / Expert,FT,Data Scientist,130000,USD,130000,US,0,US,M,United States of America,United States of America
290,2023,Senior / Expert,FT,Data Architect,100000,USD,100000,US,100,US,M,United States of America,United States of America
291,2023,Senior / Expert,FT,Data Architect,90000,USD,90000,US,100,US,M,United States of America,United States of America
292,2023,Senior / Expert,FT,Data Analyst,170000,USD,170000,US,100,US,M,United States of America,United States of America
293,2023,Senior / Expert,FT,Data Analyst,130000,USD,130000,US,100,US,M,United States of America,United States of America
294,2023,Intermediate,FT,Data Engineer,186000,USD,186000,US,0,US,M,United States of America,United States of America
295,2023,Intermediate,FT,Data Engineer,81800,USD,81800,US,0,US,M,United States of America,United States of America
296,2023,Senior / Expert,FT,Data Engineer,166000,USD,166000,US,0,US,M,United States of America,United States of America
297,2023,Senior / Expert,FT,Data Engineer,73100,USD,73100,US,0,US,M,United States of America,United States of America
298,2023,Intermediate,FT,Data Analyst,115950,USD,115950,US,0,US,M,United States of America,United States of America
299,2023,Intermediate,FT,Data Analyst,69570,USD,69570,US,0,US,M,United States of America,United States of America
300,2023,Senior / Expert,FT,Data Scientist,142300,USD,142300,US,0,US,M,United States of America,United States of America
301,2023,Senior / Expert,FT,Data Scientist,71200,USD,71200,US,0,US,M,United States of America,United States of America
302,2023,Intermediate,FT,Data Scientist,179000,USD,179000,US,0,US,M,United States of America,United States of America
303,2023,Intermediate,FT,Data Scientist,106500,USD,106500,US,0,US,M,United States of America,United States of America
304,2023,Senior / Expert,FT,Data Analyst,119200,USD,119200,US,100,US,M,United States of America,United States of America
305,2023,Senior / Expert,FT,Data Analyst,86600,USD,86600,US,100,US,M,United States of America,United States of America
306,2023,Senior / Expert,FT,Data Engineer,140544,USD,140544,US,100,US,M,United States of America,United States of America
307,2023,Senior / Expert,FT,Data Engineer,82673,USD,82673,US,100,US,M,United States of America,United States of America
308,2023,Senior / Expert,FT,BI Engineer,108350,USD,108350,US,0,US,M,United States of America,United States of America
309,2023,Senior / Expert,FT,BI Engineer,78800,USD,78800,US,0,US,M,United States of America,United States of America
310,2023,Senior / Expert,FT,Data Engineer,162540,USD,162540,US,0,US,M,United States of America,United States of America
311,2023,Senior / Expert,FT,Data Engineer,87570,USD,87570,US,0,US,M,United States of America,United States of America
312,2023,Senior / Expert,FT,Data Architect,213600,USD,213600,US,0,US,M,United States of America,United States of America
313,2023,Senior / Expert,FT,Data Architect,103200,USD,103200,US,0,US,M,United States of America,United States of America
314,2023,Intermediate,FT,Data Engineer,140000,USD,140000,US,0,US,M,United States of America,United States of America
315,2023,Intermediate,FT,Data Engineer,90000,USD,90000,US,0,US,M,United States of America,United States of America
316,2023,Intermediate,FT,Data Scientist,212000,USD,212000,US,0,US,M,United States of America,United States of America
317,2023,Intermediate,FT,Data Scientist,93300,USD,93300,US,0,US,M,United States of America,United States of America
318,2023,Intermediate,FT,Applied Scientist,222200,USD,222200,US,0,US,L,United States of America,United States of America
319,2023,Intermediate,FT,Applied Scientist,136000,USD,136000,US,0,US,L,United States of America,United States of America
320,2023,Intermediate,FT,Data Scientist,157000,USD,157000,US,100,US,M,United States of America,United States of America
321,2023,Intermediate,FT,Data Scientist,144000,USD,144000,US,100,US,M,United States of America,United States of America
322,2023,Senior / Expert,FT,Data Scientist,179000,USD,179000,US,0,US,M,United States of America,United States of America
323,2023,Senior / Expert,FT,Data Scientist,112000,USD,112000,US,0,US,M,United States of America,United States of America
324,2023,Senior / Expert,FT,Analytics Engineer,221300,USD,221300,US,100,US,M,United States of America,United States of America
325,2023,Senior / Expert,FT,Analytics Engineer,147500,USD,147500,US,100,US,M,United States of America,United States of America
326,2023,Senior / Expert,FT,Data Engineer,179000,USD,179000,US,0,US,M,United States of America,United States of America
327,2023,Senior / Expert,FT,Data Engineer,112000,USD,112000,US,0,US,M,United States of America,United States of America
328,2023,Senior / Expert,FT,Data Science Consultant,116000,USD,116000,US,0,US,M,United States of America,United States of America
329,2023,Senior / Expert,FT,Data Science Consultant,90000,USD,90000,US,0,US,M,United States of America,United States of America
330,2023,Intermediate,FT,Applied Scientist,222200,USD,222200,US,0,US,L,United States of America,United States of America
331,2023,Intermediate,FT,Applied Scientist,136000,USD,136000,US,0,US,L,United States of America,United States of America
332,2023,Intermediate,FT,Data Engineer,130400,USD,130400,US,0,US,M,United States of America,United States of America
333,2023,Intermediate,FT,Data Engineer,74500,USD,74500,US,0,US,M,United States of America,United States of America
334,2023,Senior / Expert,FT,Data Analyst,120000,USD,120000,US,0,US,M,United States of America,United States of America
335,2023,Senior / Expert,FT,Data Analyst,100000,USD,100000,US,0,US,M,United States of America,United States of America
336,2023,Senior / Expert,FT,Machine Learning Engineer,247500,USD,247500,US,0,US,M,United States of America,United States of America
337,2023,Senior / Expert,FT,Machine Learning Engineer,172200,USD,172200,US,0,US,M,United States of America,United States of America
338,2023,Intermediate,FT,Data Engineer,179000,USD,179000,US,0,US,M,United States of America,United States of America
339,2023,Intermediate,FT,Data Engineer,112000,USD,112000,US,0,US,M,United States of America,United States of America
340,2023,Intermediate,FT,Data Modeler,140000,USD,140000,US,0,US,M,United States of America,United States of America
341,2023,Intermediate,FT,Data Modeler,90000,USD,90000,US,0,US,M,United States of America,United States of America
342,2023,Senior / Expert,FT,Research Scientist,260000,USD,260000,US,0,US,M,United States of America,United States of America
343,2023,Senior / Expert,FT,Research Scientist,230000,USD,230000,US,0,US,M,United States of America,United States of America
344,2023,Senior / Expert,FT,Data Modeler,130000,USD,130000,US,100,US,M,United States of America,United States of America
345,2023,Senior / Expert,FT,Data Modeler,110000,USD,110000,US,100,US,M,United States of America,United States of America
346,2023,Intermediate,FT,Data Scientist,110000,USD,110000,US,0,US,M,United States of America,United States of America
347,2023,Intermediate,FT,Data Scientist,90000,USD,90000,US,0,US,M,United States of America,United States of America
348,2023,Intermediate,FT,Data Scientist,310000,USD,310000,US,0,US,M,United States of America,United States of America
349,2023,Intermediate,FT,Data Scientist,245000,USD,245000,US,0,US,M,United States of America,United States of America
350,2023,Intermediate,FT,Research Scientist,210000,USD,210000,US,0,US,M,United States of America,United States of America
351,2023,Intermediate,FT,Research Scientist,160000,USD,160000,US,0,US,M,United States of America,United States of America
352,2023,Intermediate,FT,Data Specialist,85000,USD,85000,US,0,US,M,United States of America,United States of America
353,2023,Intermediate,FT,Data Specialist,75000,USD,75000,US,0,US,M,United States of America,United States of America
354,2023,Senior / Expert,FT,Machine Learning Engineer,280000,USD,280000,US,0,US,M,United States of America,United States of America
355,2023,Senior / Expert,FT,Machine Learning Engineer,196000,USD,196000,US,0,US,M,United States of America,United States of America
356,2023,Intermediate,FT,Machine Learning Engineer,212000,USD,212000,US,0,US,M,United States of America,United States of America
357,2023,Intermediate,FT,Machine Learning Engineer,93300,USD,93300,US,0,US,M,United States of America,United States of America
358,2023,Senior / Expert,FT,Data Scientist,230000,USD,230000,US,100,US,M,United States of America,United States of America
359,2023,Senior / Expert,FT,Data Scientist,115000,USD,115000,US,100,US,M,United States of America,United States of America
360,2023,Intermediate,FT,Data Scientist,75000,USD,75000,US,0,US,M,United States of America,United States of America
361,2023,Intermediate,FT,Data Scientist,70000,USD,70000,US,0,US,M,United States of America,United States of America
362,2023,Senior / Expert,FT,Machine Learning Scientist,233500,USD,233500,US,0,US,M,United States of America,United States of America
363,2023,Senior / Expert,FT,Machine Learning Scientist,137500,USD,137500,US,0,US,M,United States of America,United States of America
364,2023,Intermediate,FT,Data Scientist,166000,USD,166000,US,0,US,M,United States of America,United States of America
365,2023,Intermediate,FT,Data Scientist,73100,USD,73100,US,0,US,M,United States of America,United States of America
366,2023,Senior / Expert,FT,Data Scientist,176875,USD,176875,US,0,US,M,United States of America,United States of America
367,2023,Senior / Expert,FT,Data Scientist,84750,USD,84750,US,0,US,M,United States of America,United States of America
368,2023,Senior / Expert,FT,Data Engineer,251250,USD,251250,US,0,US,M,United States of America,United States of America
369,2023,Senior / Expert,FT,Data Engineer,120750,USD,120750,US,0,US,M,United States of America,United States of America
370,2023,Intermediate,FT,Data Engineer,106050,USD,106050,US,0,US,M,United States of America,United States of America
